10000 4
-1.24169 -1.22305 0 0.0008799997 0.0000550000   1.000000 0.0397 0.4347
-1.16712 2.43864 0 0.0010449989 -0.0010449989   0.999999 0.0717 0.4427
1.84576 0.55932 0 -0.0016499976 -0.0004949993   0.999999 0.0074 0.4508
-0.79424 1.27525 0 0.0010999993 0.0003299998   0.999999 0.3773 0.4440
-1.18949 -2.09559 0 -0.0017599961 -0.0011549974   0.999998 0.0393 0.4511
0.34678 2.31932 0 0.0015399978 0.0007149990   0.999999 0.5846 0.4545
-1.01797 -2.68475 0 -0.0009899995 -0.0003299998   0.999999 0.0060 0.4557
-0.88373 -2.55797 0 -0.0009899995 -0.0001649999   0.999999 0.0251 0.4371
-0.51831 0.96949 0 0.0007699994 -0.0010449991   0.999999 0.0525 0.4384
0.52576 0.02237 0 0.0002199999 0.0007699998   1.000000 0.0386 0.4467
-1.25661 1.63322 0 -0.0014299985 -0.0002199998   0.999999 0.0164 0.4388
-0.54068 -1.79729 0 -0.0018149945 -0.0016499950   0.999997 0.0745 0.4469
-2.02475 1.50644 0 0.0017049970 -0.0007699987   0.999998 0.0053 0.4496
-1.03288 1.85695 0 -0.0015399981 -0.0002199997   0.999999 0.0118 0.4555
1.21932 2.47593 0 -0.0020349957 0.0002199995   0.999998 0.0074 0.4379
1.54000 1.99864 0 -0.0007699997 0.0004399998   1.000000 0.0057 0.4472
1.00305 0.23119 0 0.0019249959 -0.0007149985   0.999998 0.0669 0.4513
1.01797 0.24610 0 -0.0026399905 -0.0004949982   0.999996 0.0682 0.4427
0.05593 0.49220 0 -0.0023649934 0.0001099997   0.999997 0.5902 0.4382
-1.10000 -0.99186 0 -0.0010999987 0.0010449988   0.999999 0.0103 0.4538
-0.33186 -2.52814 0 -0.0012649990 0.0001649999   0.999999 0.1193 0.4562
0.24983 -1.05153 0 0.0015949977 0.0006049991   0.999999 0.1245 0.4507
1.09254 1.31254 0 -0.0021999936 0.0009899971   0.999997 0.1026 0.4380
-0.22000 -1.93153 0 0.0007149997 -0.0004399998   1.000000 0.1791 0.4434
0.85390 4.09424 0 0.0012649990 0.0000000000   0.999999 0.0044 0.4472
-0.83898 -1.14847 0 0.0021999947 0.0001099997   0.999998 0.1362 0.4499
1.34610 -0.63390 0 -0.0008249997 0.0000000000   1.000000 0.0132 0.4547
-0.50339 -2.33424 0 -0.0026949884 -0.0011549950   0.999996 0.3488 0.4420
-0.36915 -1.08881 0 -0.0019249964 -0.0002199996   0.999998 0.1663 0.4505
0.69729 0.66373 0 0.0010449994 -0.0001099999   0.999999 0.1683 0.4390
0.80169 -0.60407 0 0.0014299984 0.0004949994   0.999999 0.1775 0.4430
-0.13051 -0.50712 0 -0.0012099990 -0.0003849997   0.999999 0.5169 0.4436
-0.80915 -1.55864 0 0.0012099991 -0.0002199998   0.999999 0.0757 0.4428
0.71966 -1.77492 0 -0.0017049974 -0.0003299995   0.999998 0.0702 0.4504
-0.72712 0.14169 0 0.0007699998 -0.0000550000   1.000000 0.0273 0.4508
0.32441 0.13424 0 -0.0013199988 0.0001649999   0.999999 0.1060 0.4563
0.08576 -0.88000 0 -0.0006599998 -0.0003299999   1.000000 0.0497 0.4343
1.07017 1.58847 0 -0.0021999940 -0.0007699979   0.999997 0.0093 0.4394
-1.10000 -2.50576 0 -0.0006049999 0.0001100000   1.000000 0.0057 0.4340
-0.02610 2.09559 0 -0.0007699993 -0.0011549989   0.999999 0.3140 0.4389
0.46610 -0.47729 0 -0.0012099990 -0.0004949996   0.999999 0.6036 0.4553
-0.60034 1.93898 0 -0.0020349958 0.0001649997   0.999998 0.1195 0.4462
-0.46610 0.88746 0 -0.0007699997 0.0003299999   1.000000 0.0479 0.4511
-0.95831 -0.29831 0 0.0009349995 -0.0003849998   0.999999 0.2445 0.4471
0.95085 1.77492 0 -0.0025849904 -0.0008799967   0.999996 0.0069 0.4503
0.95085 -1.11864 0 -0.0021449949 -0.0003849991   0.999998 0.0337 0.4555
0.80169 -0.91729 0 0.0009899995 0.0002199999   0.999999 0.0189 0.4388
0.03356 0.17898 0 -0.0004949999 0.0004399999   1.000000 0.1460 0.4383
-0.68237 2.49085 0 -0.0009349996 -0.0002199999   1.000000 0.2538 0.4508
1.10746 1.05898 0 -0.0004949995 0.0013199987   0.999999 0.0338 0.4552
-1.05525 1.06644 0 0.0008249997 -0.0002749999   1.000000 0.0067 0.4341
-0.92102 -0.15661 0 0.0005499997 -0.0009349994   0.999999 0.0371 0.4351
-0.76441 -0.70102 0 -0.0019799955 -0.0007699983   0.999998 0.0424 0.4355
0.61525 -2.18508 0 -0.0017049975 -0.0001099998   0.999999 0.5968 0.4353
1.05525 -0.82034 0 0.0011549988 -0.0008799991   0.999999 0.0043 0.4543
-0.41390 0.61898 0 0.0007149998 -0.0003849999   1.000000 0.4926 0.4459
0.63763 -1.29017 0 -0.0019799960 -0.0002749995   0.999998 0.7225 0.4412
-0.35424 -1.69288 0 0.0000000000 0.0000550000   1.000000 0.1280 0.4348
-0.27966 -0.05966 0 0.0025849913 -0.0002749991   0.999997 0.0562 0.4380
-0.51085 -1.92407 0 0.0025299902 -0.0011549955   0.999996 0.1240 0.4548
-0.90610 -1.90169 0 0.0014299979 0.0009349986   0.999999 0.0431 0.4469
1.89051 1.29763 0 0.0020349955 0.0004949989   0.999998 0.0090 0.4466
0.26475 -2.55051 0 -0.0013199981 0.0010449985   0.999999 0.1353 0.4344
0.83153 -2.36407 0 -0.0017049974 -0.0003299995   0.999998 0.2362 0.4427
0.77186 -0.18644 0 0.0010999992 0.0005499996   0.999999 0.0768 0.4349
-0.51085 -2.52068 0 -0.0011549988 -0.0008799991   0.999999 0.0989 0.4501
0.78678 1.15593 0 -0.0015399978 0.0007149990   0.999999 0.1852 0.4510
1.67424 0.61153 0 0.0000550000 -0.0001650000   1.000000 0.0074 0.4441
-1.22678 0.44000 0 -0.0024199929 0.0000000000   0.999997 0.0471 0.4347
0.88373 -0.53695 0 -0.0010449993 -0.0004949997   0.999999 0.2470 0.4394
-1.53254 0.49220 0 -0.0003299997 -0.0013199988   0.999999 0.0099 0.4427
-0.42881 -1.18576 0 0.0016499978 0.0000549999   0.999999 0.4534 0.4507
0.84644 -1.18576 0 -0.0028049889 0.0001099996   0.999996 0.1322 0.4463
-0.47356 2.58034 0 0.0006599997 -0.0006599997   1.000000 0.1375 0.4547
-1.28644 1.63322 0 -0.0010449994 -0.0003849998   0.999999 0.0103 0.4546
-0.17525 -0.49966 0 0.0021449949 -0.0004399989   0.999998 0.5513 0.4545
-0.42881 -2.01356 0 0.0014849966 0.0015399965   0.999998 0.3092 0.4469
0.86136 -1.36475 0 -0.0016499977 -0.0002199997   0.999999 0.7040 0.4467
-0.50339 -2.24475 0 -0.0010449994 -0.0002749998   0.999999 0.5639 0.4508
-0.16034 -2.57288 0 -0.0006049998 0.0006599997   1.000000 0.1202 0.4546
-0.29458 -3.31119 0 -0.0007699995 -0.0007699995   0.999999 0.0050 0.4549
-1.92034 -1.16339 0 -0.0010449982 0.0015399973   0.999998 0.0051 0.4511
1.01051 -0.71593 0 -0.0017049967 -0.0009899981   0.999998 0.0341 0.4437
0.24237 0.75322 0 -0.0009899994 -0.0004399997   0.999999 0.1579 0.4537
0.38407 -3.12475 0 0.0011549991 -0.0005499995   0.999999 0.0124 0.4440
1.18949 1.44678 0 0.0013199985 0.0007149992   0.999999 0.0457 0.4498
-0.36915 -0.74576 0 -0.0009349996 -0.0002749999   1.000000 0.1067 0.4432
-0.75695 -2.73695 0 -0.0009349996 -0.0001649999   1.000000 0.0119 0.4385
-0.35424 -0.02237 0 0.0000000000 -0.0005499999   1.000000 0.0473 0.4543
1.10746 -0.64136 0 0.0004949993 0.0015949978   0.999999 0.0393 0.4394
-0.22000 -4.16136 0 -0.0009349996 0.0000550000   1.000000 0.0194 0.4379
-0.04102 2.70712 0 0.0019249964 -0.0001099998   0.999998 0.0453 0.4545
0.98814 -1.38712 0 0.0005499999 -0.0001650000   1.000000 0.2957 0.4392
0.65254 2.69966 0 -0.0004949997 0.0010449993   0.999999 0.0201 0.4377
0.44373 -1.87186 0 -0.0018149968 0.0004399992   0.999998 0.0852 0.4346
1.48780 1.48407 0 0.0005499999 0.0004399999   1.000000 0.0090 0.4544
1.12983 -2.20000 0 -0.0010999991 0.0006599995   0.999999 0.1365 0.4346
-0.09322 -2.39390 0 -0.0013199980 0.0011549982   0.999998 0.2891 0.4377
0.16780 2.16271 0 0.0010449994 -0.0003299998   0.999999 0.4772 0.4463
-1.21186 -0.54441 0 0.0017599965 0.0009349981   0.999998 0.0270 0.4551
0.68983 -1.05898 0 -0.0007699997 0.0002749999   1.000000 0.0688 0.4461
-0.27966 -2.71458 0 -0.0019799948 0.0011549970   0.999997 0.0442 0.4429
1.48034 0.62644 0 0.0006049999 0.0000000000   1.000000 0.0065 0.4435
-0.07085 -2.38644 0 0.0015949979 0.0001649998   0.999999 0.3205 0.4391
-1.78610 2.45356 0 0.0001650000 0.0000550000   1.000000 0.0043 0.4385
-0.57051 2.19254 0 -0.0014849971 -0.0013199974   0.999998 0.4031 0.4471
-0.07831 -0.00746 0 -0.0015949977 0.0006049991   0.999999 0.0534 0.4471
0.51831 1.19322 0 0.0000000000 -0.0003300000   1.000000 0.3202 0.4353
0.16034 2.89356 0 -0.0007149998 0.0003299999   1.000000 0.0084 0.4432
-0.28712 0.29831 0 0.0008249997 0.0000000000   1.000000 0.3989 0.4467
-1.36847 -2.06576 0 0.0007149998 -0.0002749999   1.000000 0.0079 0.4567
0.24983 -3.49763 0 -0.0017599970 0.0005499991   0.999998 0.0050 0.4465
0.15288 3.08000 0 -0.0002749999 0.0005499999   1.000000 0.0045 0.4422
0.30949 0.57424 0 0.0015949976 0.0006599990   0.999999 0.4859 0.4438
1.27898 -0.38034 0 0.0012099990 -0.0004949996   0.999999 0.0531 0.4465
0.24983 1.84203 0 0.0003849997 0.0011549991   0.999999 0.1100 0.4388
-0.68237 -2.55051 0 0.0011549986 -0.0010449987   0.999999 0.0343 0.4561
-1.04780 -1.84203 0 -0.0024749924 -0.0002199993   0.999997 0.0138 0.4504
0.74949 2.55051 0 -0.0010449994 -0.0003849998   0.999999 0.0855 0.4473
-0.49593 -1.43932 0 0.0005499999 0.0002749999   1.000000 0.5572 0.4463
0.07085 -0.62644 0 0.0008799997 0.0000000000   1.000000 0.2255 0.4499
1.56237 -1.35729 0 -0.0016499977 0.0002749996   0.999999 0.0102 0.4494
1.87559 -0.35051 0 -0.0006599992 0.0014299982   0.999999 0.0079 0.4464
-1.45797 0.85763 0 0.0007149995 -0.0009349994   0.999999 0.0045 0.4509
-0.82407 -2.70712 0 -0.0009899993 -0.0006049996   0.999999 0.0183 0.4392
1.01797 1.34983 0 -0.0027499894 -0.0003849985   0.999996 0.1930 0.4544
-0.20508 1.27525 0 0.0012649988 0.0006049994   0.999999 0.4284 0.4423
0.03356 -0.86508 0 -0.0001650000 0.0005499999   1.000000 0.0540 0.4386
0.57797 -1.49898 0 -0.0003850000 0.0002200000   1.000000 0.3714 0.4349
0.57797 -0.85017 0 0.0027499895 0.0003299987   0.999996 0.0442 0.4494
-0.28712 0.38780 0 0.0010999991 0.0006049995   0.999999 0.6528 0.4460
0.81661 -2.91593 0 0.0006049998 -0.0005499998   1.000000 0.0103 0.4422
-0.68983 -1.51390 0 0.0008799996 -0.0002749999   1.000000 0.1846 0.4561
1.80847 1.28271 0 -0.0004949996 0.0010999992   0.999999 0.0093 0.4383
0.45864 1.04407 0 0.0020899953 -0.0003299993   0.999998 0.1224 0.4348
-0.76441 -0.57424 0 -0.0018149969 -0.0002749995   0.999998 0.1640 0.4379
1.52508 -0.50712 0 -0.0015949980 -0.0000549999   0.999999 0.0175 0.4338
0.85390 -2.71458 0 -0.0013749987 0.0000549999   0.999999 0.0239 0.4434
-0.66000 1.34237 0 0.0020899953 0.0003299993   0.999998 0.4998 0.4379
0.95831 1.26034 0 -0.0013199986 -0.0006049994   0.999999 0.1949 0.4456
-0.74203 2.83390 0 0.0008249995 0.0007149996   0.999999 0.0059 0.4502
1.36847 -2.24475 0 0.0014299981 0.0007699990   0.999999 0.0377 0.4465
1.03288 -1.94644 0 -0.0008249996 -0.0004949998   1.000000 0.0182 0.4508
1.33119 0.31322 0 0.0020899954 -0.0001649996   0.999998 0.0223 0.4543
-0.85390 2.80407 0 0.0011549991 0.0003849997   0.999999 0.0062 0.4379
0.46610 1.02915 0 0.0006599998 0.0003299999   1.000000 0.1088 0.4427
0.83898 1.49898 0 0.0009349996 -0.0002199999   1.000000 0.2010 0.4381
0.89864 -0.32814 0 0.0015399980 -0.0004399994   0.999999 0.4042 0.4392
-0.60034 2.28203 0 -0.0002199999 -0.0010999993   0.999999 0.5600 0.4544
-0.84644 1.73017 0 -0.0009349995 -0.0004399998   0.999999 0.0306 0.4426
-0.57797 -1.15593 0 -0.0009349996 0.0001649999   1.000000 0.2556 0.4468
0.12305 -0.44000 0 -0.0014299984 -0.0003849996   0.999999 0.7492 0.4389
1.35356 1.14847 0 0.0024749923 0.0003299990   0.999997 0.0236 0.4435
-0.27966 -2.17763 0 0.0014849984 0.0000549999   0.999999 0.6688 0.4410
-0.71966 0.41763 0 0.0023099937 0.0003299991   0.999997 0.4862 0.4475
0.68983 0.14915 0 -0.0003300000 0.0002200000   1.000000 0.0956 0.4508
0.35424 -1.70034 0 0.0010999993 0.0002749998   0.999999 0.1163 0.4506
1.22678 -1.11864 0 -0.0025849889 0.0013749941   0.999996 0.0057 0.4429
-1.43559 1.55119 0 -0.0002200000 0.0000000000   1.000000 0.0121 0.4551
-0.62271 0.96949 0 -0.0006049991 -0.0015949977   0.999999 0.0378 0.4461
-0.19763 1.98373 0 0.0009899994 0.0004399997   0.999999 0.1995 0.4381
1.34610 1.05898 0 -0.0004399999 -0.0004399999   1.000000 0.0076 0.4342
2.29322 0.78305 0 0.0018149969 -0.0002749995   0.999998 0.0201 0.4515
-0.30949 1.49153 0 0.0012649983 -0.0010449986   0.999999 0.5090 0.4381
0.17525 -2.63254 0 -0.0010449994 -0.0003849998   0.999999 0.0713 0.4389
0.49593 -2.94576 0 -0.0013749984 -0.0006049993   0.999999 0.0174 0.4553
0.57051 0.32814 0 0.0028049885 0.0006049975   0.999996 0.4669 0.4546
0.82407 -1.65559 0 -0.0003849998 -0.0008799996   1.000000 0.1074 0.4380
0.10068 -3.28881 0 -0.0013199989 0.0000000000   0.999999 0.0072 0.4344
-0.65254 -2.32678 0 -0.0013199986 0.0006599993   0.999999 0.2097 0.4550
0.48847 -1.02915 0 -0.0016499968 0.0010999978   0.999998 0.0771 0.4408
-0.10068 2.49085 0 -0.0009899990 0.0010449989   0.999999 0.3157 0.4419
0.56305 0.29085 0 0.0009349996 0.0002199999   1.000000 0.3725 0.4547
-0.41390 -2.37898 0 -0.0015399982 -0.0001649998   0.999999 0.3149 0.4474
-1.07017 0.19390 0 -0.0014299981 -0.0007699990   0.999999 0.0088 0.4451
-0.68237 2.28949 0 -0.0024749924 -0.0001649995   0.999997 0.4831 0.4381
-0.95831 -0.65627 0 -0.0003850000 0.0002750000   1.000000 0.0221 0.4428
-3.26271 -1.21559 0 -0.0002200000 -0.0004399999   1.000000 0.0052 0.4374
2.30814 0.78305 0 -0.0018149970 -0.0000549999   0.999998 0.0213 0.4383
0.55559 -4.16136 0 0.0001650000 0.0002200000   1.000000 0.0222 0.4437
-0.54068 -0.70847 0 -0.0024749922 -0.0003849988   0.999997 0.0886 0.4343
1.57729 -1.34983 0 -0.0002200000 0.0001650000   1.000000 0.0092 0.4490
1.83085 -2.24475 0 0.0001650000 0.0005499999   1.000000 0.0057 0.4350
1.49525 2.36407 0 -0.0018699966 0.0003849993   0.999998 0.0061 0.4470
0.17525 0.84271 0 0.0020349952 -0.0007699982   0.999998 0.0799 0.4329
-1.24915 2.55797 0 0.0012099988 0.0007699992   0.999999 0.0187 0.4386
-0.54068 1.80475 0 0.0023099938 -0.0001099997   0.999997 0.0383 0.4471
-1.58475 1.47661 0 0.0028599883 0.0001649993   0.999996 0.0109 0.4469
-0.09322 -1.87186 0 0.0008249995 0.0007149996   0.999999 0.1172 0.4458
1.56983 0.26847 0 0.0019799953 0.0009349978   0.999998 0.0109 0.4547
-1.04780 1.93898 0 -0.0017599969 -0.0006599988   0.999998 0.0149 0.4342
-0.42136 -0.59661 0 -0.0014849982 0.0004949994   0.999999 0.2652 0.4427
0.17525 -0.32814 0 -0.0018699967 0.0001649997   0.999998 0.6796 0.4348
2.65864 4.51932 0 -0.0014849971 -0.0013199974   0.999998 0.0043 0.4350
1.65932 -0.33559 0 0.0013199987 0.0004399996   0.999999 0.0051 0.4418
0.07085 -0.30576 0 -0.0014299983 -0.0006049993   0.999999 0.5614 0.4385
0.24237 1.64068 0 -0.0012099990 -0.0004949996   0.999999 0.1490 0.4459
1.39831 -2.33424 0 0.0025299917 0.0003849987   0.999997 0.0254 0.4549
0.14542 -0.76068 0 -0.0008249997 -0.0002749999   1.000000 0.0913 0.4433
-0.50339 -1.26780 0 -0.0008799996 0.0002199999   1.000000 0.8022 0.4419
1.07017 0.44746 0 -0.0019799954 -0.0008799979   0.999998 0.1422 0.4538
0.60034 0.98441 0 0.0003849998 0.0008799996   1.000000 0.0808 0.4433
-0.63763 -2.26712 0 0.0010999992 -0.0004399997   0.999999 0.4959 0.4369
0.45864 2.53559 0 -0.0007699995 -0.0007699995   0.999999 0.1966 0.4473
-0.25729 -3.38576 0 0.0017599970 -0.0006049990   0.999998 0.0050 0.4504
0.71966 -2.02102 0 -0.0004949999 0.0000550000   1.000000 0.1585 0.4458
0.48847 -0.11932 0 -0.0021449950 -0.0002199995   0.999998 0.0771 0.4439
-1.15220 1.44678 0 0.0011549992 0.0000000000   0.999999 0.0961 0.4465
0.04847 1.35729 0 -0.0014849983 0.0001649998   0.999999 0.6343 0.4554
0.33186 2.25966 0 0.0015399981 -0.0002749997   0.999999 0.6160 0.4461
0.90610 -1.68542 0 -0.0013199969 -0.0017049960   0.999998 0.0711 0.4546
1.10000 -1.94644 0 0.0002200000 -0.0006049999   1.000000 0.0142 0.4386
0.96576 -0.00746 0 0.0008799993 -0.0009349992   0.999999 0.0054 0.4336
-0.73458 0.81288 0 -0.0002749995 0.0018149969   0.999998 0.0319 0.4555
0.51085 0.73831 0 -0.0021999947 0.0001099997   0.999998 0.1357 0.4545
-0.61525 -1.93153 0 0.0017599963 0.0010449978   0.999998 0.1286 0.4340
1.31627 -2.14780 0 0.0004399999 0.0004949999   1.000000 0.0171 0.4506
0.05593 1.40949 0 0.0004400000 0.0000000000   1.000000 0.6792 0.4509
-0.19017 -2.59525 0 0.0012099990 0.0003849997   0.999999 0.0931 0.4555
0.02610 -2.88610 0 -0.0012649990 -0.0001099999   0.999999 0.0189 0.4472
-0.36915 0.16407 0 -0.0006599997 -0.0006599997   1.000000 0.1239 0.4509
0.43627 0.94712 0 -0.0015949979 -0.0003849995   0.999999 0.0793 0.4508
-0.95831 1.70780 0 0.0003849999 0.0003849999   1.000000 0.0300 0.4437
0.22746 0.40271 0 0.0022549941 0.0003299991   0.999997 0.5636 0.4546
0.04102 1.16339 0 0.0007149996 0.0007149996   0.999999 0.2658 0.4546
1.67424 2.15525 0 0.0011549992 -0.0002749998   0.999999 0.0071 0.4540
1.56237 -3.78847 0 0.0011549977 0.0016499967   0.999998 0.0044 0.4511
-0.57797 2.20746 0 0.0017049972 0.0006599989   0.999998 0.4289 0.4539
-0.80915 1.23051 0 0.0009349995 0.0003299998   1.000000 0.2805 0.4386
0.54814 0.03729 0 0.0010449994 0.0000550000   0.999999 0.0417 0.4505
0.10068 0.84271 0 -0.0018149970 -0.0000549999   0.999998 0.0879 0.4543
-1.11492 1.10373 0 -0.0004949997 0.0009899994   0.999999 0.0079 0.4459
1.30881 -2.19254 0 0.0019249963 0.0003299994   0.999998 0.0414 0.4434
0.11559 2.97559 0 -0.0003299998 0.0010999993   0.999999 0.0044 0.4549
1.70407 2.25966 0 -0.0010999992 -0.0005499996   0.999999 0.0046 0.4381
0.70475 -0.73085 0 -0.0023649927 -0.0007699976   0.999997 0.0883 0.4458
-0.94339 0.83525 0 -0.0011549991 -0.0003849997   0.999999 0.0162 0.4386
1.26407 -1.90915 0 0.0004949999 -0.0002750000   1.000000 0.0043 0.4388
1.43559 0.19390 0 -0.0000549999 0.0014849984   0.999999 0.0069 0.4347
0.80915 -1.31254 0 0.0007699996 0.0006599997   0.999999 0.7252 0.4388
-0.01119 -1.44678 0 -0.0006049991 0.0015949977   0.999999 0.5520 0.4507
1.56237 -1.38712 0 -0.0024749920 0.0005499982   0.999997 0.0114 0.4509
-0.68983 0.24610 0 0.0026949900 -0.0003849986   0.999996 0.0977 0.4547
-0.10814 -0.64881 0 0.0019249953 -0.0010999973   0.999998 0.2123 0.4390
1.04780 0.82034 0 0.0002200000 -0.0002750000   1.000000 0.0067 0.4424
1.91288 -3.16949 0 -0.0020349948 -0.0009899975   0.999997 0.0188 0.4511
-1.03288 1.11119 0 -0.0001650000 0.0002200000   1.000000 0.0159 0.4468
0.04102 -0.11932 0 -0.0014849979 -0.0007699989   0.999999 0.1042 0.4345
-0.23492 -0.83525 0 -0.0003300000 -0.0003850000   1.000000 0.0586 0.4348
0.48102 0.45492 0 0.0024199926 -0.0004949985   0.999997 0.6259 0.4462
0.09322 -2.36407 0 0.0008249997 0.0003299999   1.000000 0.3648 0.4549
0.11559 1.69288 0 -0.0018699967 -0.0001099998   0.999998 0.1069 0.4390
1.62949 1.32000 0 -0.0013199988 -0.0003299997   0.999999 0.0186 0.4381
1.33119 -2.25220 0 0.0001649999 -0.0010999993   0.999999 0.0497 0.4469
1.16712 -0.49220 0 -0.0020899952 -0.0004949989   0.999998 0.1252 0.4440
-0.42136 0.06712 0 -0.0015399982 0.0001649998   0.999999 0.0423 0.4493
0.45864 0.90237 0 -0.0001100000 -0.0002750000   1.000000 0.0605 0.4540
-0.62271 0.25356 0 0.0008799996 0.0002749999   1.000000 0.1473 0.4430
0.21254 -0.82034 0 -0.0012099991 0.0001099999   0.999999 0.0640 0.4451
0.64508 -1.17085 0 -0.0002200000 0.0001650000   1.000000 0.2639 0.4466
-1.13729 -1.64814 0 0.0017049974 -0.0003849994   0.999998 0.0043 0.4342
-0.90610 2.64000 0 0.0012649987 0.0006599993   0.999999 0.0219 0.4548
-1.12237 -0.99186 0 -0.0014299984 0.0004399995   0.999999 0.0091 0.4441
0.17525 0.59661 0 -0.0007149998 0.0002199999   1.000000 0.4575 0.4542
-0.74203 -2.15525 0 -0.0002199999 0.0008799996   1.000000 0.5608 0.4465
1.03288 1.25288 0 -0.0009349995 -0.0003849998   0.999999 0.1555 0.4441
0.56305 -2.96814 0 0.0017049972 -0.0006599989   0.999998 0.0143 0.4338
1.62203 2.35661 0 -0.0012649985 -0.0008799990   0.999999 0.0058 0.4507
-0.89119 1.14102 0 -0.0013199980 -0.0011549982   0.999998 0.0750 0.4462
0.01119 0.91729 0 0.0017599971 0.0004399993   0.999998 0.0898 0.4508
-1.11492 -1.54373 0 -0.0002749999 0.0009899995   0.999999 0.0077 0.4381
0.32441 2.24475 0 -0.0013199985 -0.0007699991   0.999999 0.6015 0.4432
-0.24983 -3.36339 0 0.0007149998 0.0003299999   1.000000 0.0050 0.4469
-0.66746 -2.35661 0 -0.0000550000 0.0001650000   1.000000 0.2897 0.4344
-1.24915 -2.25220 0 0.0013199969 0.0017049960   0.999998 0.0380 0.4468
0.70475 1.60339 0 -0.0014299985 -0.0003299996   0.999999 0.1112 0.4380
-0.47356 0.23864 0 0.0019249964 0.0000000000   0.999998 0.2279 0.4543
0.56305 -1.62576 0 0.0002750000 0.0002750000   1.000000 0.1655 0.4509
0.90610 0.67119 0 -0.0023099924 0.0010999964   0.999997 0.1092 0.4339
1.15220 -2.66237 0 -0.0024749912 -0.0009899965   0.999996 0.0057 0.4561
-0.43627 -1.29017 0 -0.0002749999 -0.0007149998   1.000000 0.9471 0.4461
1.01797 0.29085 0 0.0000550000 0.0006599999   1.000000 0.1260 0.4508
-0.11559 2.52814 0 -0.0003299999 -0.0006049999   1.000000 0.2227 0.4409
-0.66000 1.85695 0 -0.0003849999 0.0005499999   1.000000 0.0398 0.4351
-1.12983 -1.18576 0 -0.0001100000 -0.0009349996   1.000000 0.0580 0.4427
0.63763 1.66305 0 0.0018149967 0.0006049989   0.999998 0.0570 0.4512
-0.25729 2.32678 0 -0.0010449990 0.0009349991   0.999999 0.6323 0.4548
-0.36169 -1.00678 0 0.0007699995 0.0008799994   0.999999 0.0928 0.4465
-1.30136 1.62576 0 0.0019799960 0.0002749995   0.999998 0.0121 0.4512
0.39153 -3.07254 0 -0.0005499999 -0.0000550000   1.000000 0.0155 0.4422
1.43559 0.32068 0 -0.0002750000 0.0003850000   1.000000 0.0159 0.4465
-1.65932 1.38712 0 0.0018699960 0.0008799981   0.999998 0.0084 0.4388
0.58542 -0.41763 0 -0.0004399998 0.0007699997   1.000000 0.7523 0.4474
1.17458 -2.55797 0 -0.0010999990 -0.0007699993   0.999999 0.0109 0.4547
0.23492 1.15593 0 -0.0017049975 -0.0001649998   0.999999 0.2639 0.4542
1.75627 -2.31186 0 -0.0007699998 -0.0000550000   1.000000 0.0073 0.4454
0.26475 0.73085 0 0.0024749920 0.0006049980   0.999997 0.1899 0.4540
0.42881 -1.33492 0 -0.0012649987 0.0006599993   0.999999 0.7071 0.4534
1.07763 2.56542 0 0.0013199986 -0.0006599993   0.999999 0.0086 0.4465
0.13051 2.55051 0 0.0011549992 0.0003299998   0.999999 0.2314 0.4475
1.04780 -1.05153 0 0.0004949995 0.0013749985   0.999999 0.0048 0.4349
0.36915 1.08136 0 -0.0007149997 -0.0004399998   1.000000 0.1676 0.4494
1.27153 0.34305 0 0.0010449994 0.0003299998   0.999999 0.0439 0.4379
1.23424 1.91661 0 0.0012649987 0.0007149992   0.999999 0.0066 0.4434
-0.92847 0.57424 0 -0.0004949994 0.0015399980   0.999999 0.3037 0.4433
-0.46610 -1.60339 0 0.0003300000 0.0003850000   1.000000 0.1760 0.4466
-0.15288 0.33559 0 0.0012649989 -0.0003849997   0.999999 0.4919 0.4411
1.85322 1.43186 0 -0.0013749986 0.0003299997   0.999999 0.0075 0.4468
0.11559 0.05220 0 -0.0006049997 -0.0007699996   1.000000 0.0596 0.4468
-1.07017 -0.51458 0 0.0009899994 0.0004399997   0.999999 0.1064 0.4471
0.26475 -3.37831 0 -0.0001650000 0.0006599998   1.000000 0.0047 0.4458
-1.06271 1.09627 0 -0.0013199988 -0.0003849996   0.999999 0.0119 0.4468
-1.21932 1.46169 0 -0.0014849983 -0.0003299996   0.999999 0.0598 0.4458
1.59220 1.55864 0 0.0000000000 -0.0013749987   0.999999 0.0060 0.4542
-0.65254 -0.31322 0 0.0013199976 -0.0013749975   0.999998 0.5941 0.4504
0.34678 2.00610 0 -0.0003849999 0.0006599998   1.000000 0.2093 0.4377
-0.62271 -1.41695 0 0.0010999993 0.0003299998   0.999999 0.6640 0.4555
-0.42881 2.40136 0 -0.0000550000 0.0000000000   1.000000 0.6120 0.4433
0.18271 1.66305 0 -0.0008799997 0.0001100000   1.000000 0.1229 0.4545
-0.20508 0.69356 0 -0.0015399975 -0.0009349985   0.999998 0.2548 0.4379
-0.44373 1.10373 0 0.0007149998 0.0000550000   1.000000 0.1892 0.4552
-0.92102 -1.17085 0 0.0002199999 0.0007699998   1.000000 0.1291 0.4431
0.38407 -2.64000 0 -0.0015399982 0.0001099999   0.999999 0.0808 0.4428
-1.22678 0.60407 0 0.0013749986 -0.0003849996   0.999999 0.0252 0.4444
1.32373 1.45424 0 0.0017049975 0.0002199997   0.999999 0.0247 0.4464
